"LPAD(1,2,0)||'|'||'VENDAS'||'|'||LPAD(50,3,0)||'|'||:SEQUENCIA||'|'||TO_CHAR(SYSDATE-1,'YYYYMMDDHHMI')||'|'||TO_CHAR(SYSDATE-1,'YYYYMMDD')||'|'||TO_CHAR(SYSDATE-1,'YYYYMMDD')||'|'||'16731862000124'||'|'||'07216054000138'","1"
"01|VENDAS|050||202307111120|20230711|20230711|16731862000124|07216054000138",1
"03|00000000000002476228|01|01|         1430|0000000100|  2300.00|N|  2300.00|  2300.00|00|00|00|00|00",2476228
"02|01|00000000000002476258|01|01|20230413|00000000000000000000|00000033488024000190|RJ|21010410|RJ|00000000|CIF|01",2476258
"03|00000000000002476258|01|01|         1430|0000000010|   269.00|N|   269.00|   269.00|00|00|00|00|00",2476258
"02|01|00000000000002476260|01|01|20230413|00000000000000000000|00000029488871000188|RJ|21010410|RJ|00000000|CIF|01",2476260
"03|00000000000002476260|01|01|         1430|0000000010|   240.00|N|   240.00|   240.00|00|00|00|00|00",2476260
"02|01|00000000000002476261|01|01|20230413|00000000000000000000|00000038059846001656|RJ|21010410|RJ|00000000|CIF|01",2476261
"03|00000000000002476261|01|01|         1430|0000000001|    28.90|N|    28.90|    28.90|00|00|00|00|00",2476261
"02|01|00000000000002476264|01|01|20230413|00000000000000000000|00000021664753000171|RJ|21010410|RJ|00000000|CIF|01",2476264
"03|00000000000002476264|01|01|         1430|0000000010|   269.00|N|   269.00|   269.00|00|00|00|00|00",2476264
"02|01|00000000000002476268|01|01|20230413|00000000000000000000|00000072224934000118|RJ|21010410|RJ|00000000|CIF|01",2476268
"03|00000000000002476268|01|01|         1430|0000000010|   240.00|N|   240.00|   240.00|00|00|00|00|00",2476268
"02|01|00000000000002476270|01|01|20230413|00000000000000000000|00000018777850000166|RJ|21010410|RJ|00000000|CIF|01",2476270
"03|00000000000002476270|01|01|         1430|0000000030|   717.00|N|   717.00|   717.00|00|00|00|00|00",2476270
"02|01|00000000000002476271|01|01|20230413|00000000000000000000|00000030165529000126|RJ|21010410|RJ|00000000|CIF|01",2476271
"03|00000000000002476271|01|01|         1430|0000000100|  2190.00|N|  2190.00|  2190.00|00|00|00|00|00",2476271
"02|01|00000000000002476273|01|01|20230413|00000000000000000000|00000046479057000116|RJ|21010410|RJ|00000000|CIF|01",2476273
"03|00000000000002476273|01|01|         1430|0000000005|   144.50|N|   144.50|   144.50|00|00|00|00|00",2476273
"02|01|00000000000002476274|01|01|20230413|00000000000000000000|00000018685019000184|RJ|21010410|RJ|00000000|CIF|01",2476274
"03|00000000000002476274|01|01|         1430|0000000010|   239.00|N|   239.00|   239.00|00|00|00|00|00",2476274
"02|01|00000000000002476275|01|01|20230413|00000000000000000000|00000033414525000122|RJ|21010410|RJ|00000000|CIF|01",2476275
"03|00000000000002476275|01|01|         1430|0000000010|   240.00|N|   240.00|   240.00|00|00|00|00|00",2476275
"02|01|00000000000002476280|01|01|20230413|00000000000000000000|00000004416849000363|RJ|21010410|RJ|00000000|CIF|01",2476280
"03|00000000000002476280|01|01|         1430|0000000030|   807.00|N|   807.00|   807.00|00|00|00|00|00",2476280
"02|01|00000000000002476282|01|01|20230413|00000000000000000000|00000013531401000110|RJ|21010410|RJ|00000000|CIF|01",2476282
"03|00000000000002476282|01|01|         1430|0000000002|    49.00|N|    49.00|    49.00|00|00|00|00|00",2476282
"02|01|00000000000002476283|01|01|20230413|00000000000000000000|00000017088966000125|RJ|21010410|RJ|00000000|CIF|01",2476283
"03|00000000000002476283|01|01|         1430|0000000002|    49.00|N|    49.00|    49.00|00|00|00|00|00",2476283
"02|01|00000000000002476284|01|01|20230413|00000000000000000000|00000023821239000128|RJ|21010410|RJ|00000000|CIF|01",2476284
"03|00000000000002476284|01|01|         1430|0000000001|    28.90|N|    28.90|    28.90|00|00|00|00|00",2476284
"02|01|00000000000002476287|01|01|20230413|00000000000000000000|00000005577007000194|RJ|21010410|RJ|00000000|CIF|01",2476287
"03|00000000000002476287|01|01|         1430|0000000010|   240.00|N|   240.00|   240.00|00|00|00|00|00",2476287
"02|01|00000000000002476288|01|01|20230413|00000000000000000000|00000033381534000164|RJ|21010410|RJ|00000000|CIF|01",2476288
"03|00000000000002476288|01|01|         1430|0000000004|   103.60|N|   103.60|   103.60|00|00|00|00|00",2476288
"02|01|00000000000002476292|01|01|20230413|00000000000000000000|00000012456868000180|RJ|21010410|RJ|00000000|CIF|01",2476292
"03|00000000000002476292|01|01|         1430|0000000010|   241.60|N|   241.60|   241.60|00|00|00|00|00",2476292
"02|01|00000000000002476293|01|01|20230413|00000000000000000000|00000008805852000168|RJ|21010410|RJ|00000000|CIF|01",2476293
"03|00000000000002476293|01|01|         1430|0000000001|    28.90|N|    28.90|    28.90|00|00|00|00|00",2476293
"02|01|00000000000002476294|01|01|20230413|00000000000000000000|00000006185363000125|RJ|21010410|RJ|00000000|CIF|01",2476294
"03|00000000000002476294|01|01|         1430|0000000030|   777.00|N|   777.00|   777.00|00|00|00|00|00",2476294
"02|01|00000000000002476295|01|01|20230413|00000000000000000000|00000021772237000160|RJ|21010410|RJ|00000000|CIF|01",2476295
"03|00000000000002476295|01|01|         1430|0000000010|   269.00|N|   269.00|   269.00|00|00|00|00|00",2476295
"02|01|00000000000002476296|01|01|20230413|00000000000000000000|00000029710426000110|RJ|21010410|RJ|00000000|CIF|01",2476296
"03|00000000000002476296|01|01|         1430|0000000005|   144.50|N|   144.50|   144.50|00|00|00|00|00",2476296
"02|01|00000000000002476298|01|01|20230413|00000000000000000000|00000014898457000170|RJ|21010410|RJ|00000000|CIF|01",2476298
"03|00000000000002476298|01|01|         1430|0000000007|   202.30|N|   202.30|   202.30|00|00|00|00|00",2476298
"02|01|00000000000002476299|01|01|20230413|00000000000000000000|00000031047995000170|RJ|21010410|RJ|00000000|CIF|01",2476299
"03|00000000000002476299|01|01|         1430|0000000010|   240.00|N|   240.00|   240.00|00|00|00|00|00",2476299
"02|01|00000000000002476300|01|01|20230413|00000000000000000000|00000024344215000198|RJ|21010410|RJ|00000000|CIF|01",2476300
"03|00000000000002476300|01|01|         1430|0000000010|   223.20|N|   223.20|   223.20|00|00|00|00|00",2476300
"02|01|00000000000002476303|01|01|20230413|00000000000000000000|00000030557115000142|RJ|21010410|RJ|00000000|CIF|01",2476303
"03|00000000000002476303|01|01|         1430|0000000010|   241.60|N|   241.60|   241.60|00|00|00|00|00",2476303
"02|01|00000000000002476304|01|01|20230413|00000000000000000000|00000032498693000180|RJ|21010410|RJ|00000000|CIF|01",2476304
"03|00000000000002476304|01|01|         1430|0000000150|  3295.50|N|  3295.50|  3295.50|00|00|00|00|00",2476304
"02|01|00000000000002476305|01|01|20230413|00000000000000000000|00000018926092000109|RJ|21010410|RJ|00000000|CIF|01",2476305
"03|00000000000002476305|01|01|         1430|0000000030|   669.60|N|   669.60|   669.60|00|00|00|00|00",2476305
"02|01|00000000000002476306|01|01|20230413|00000000000000000000|00000018713129000102|RJ|21010410|RJ|00000000|CIF|01",2476306
"03|00000000000002476306|01|01|         1430|0000000030|   710.70|N|   710.70|   710.70|00|00|00|00|00",2476306
"02|01|00000000000002476307|01|01|20230413|00000000000000000000|00000023110304000107|RJ|21010410|RJ|00000000|CIF|01",2476307
"03|00000000000002476307|01|01|         1430|0000000010|   269.00|N|   269.00|   269.00|00|00|00|00|00",2476307
"02|01|00000000000002476310|01|01|20230413|00000000000000000000|00000040130229000165|RJ|21010410|RJ|00000000|CIF|01",2476310
"03|00000000000002476310|01|01|         1430|0000000040|   956.00|N|   956.00|   956.00|00|00|00|00|00",2476310
"02|01|00000000000002476312|01|01|20230413|00000000000000000000|00000011136190000195|RJ|21010410|RJ|00000000|CIF|01",2476312
"03|00000000000002476312|01|01|         1430|0000000010|   269.00|N|   269.00|   269.00|00|00|00|00|00",2476312
"02|01|00000000000002476313|01|01|20230413|00000000000000000000|00000008334788000184|RJ|21010410|RJ|00000000|CIF|01",2476313
"03|00000000000002476313|01|01|         1430|0000000010|   269.90|N|   269.90|   269.90|00|00|00|00|00",2476313
"02|01|00000000000002476314|01|01|20230413|00000000000000000000|00000000215245000136|RJ|21010410|RJ|00000000|CIF|01",2476314
"03|00000000000002476314|01|01|         1430|0000000010|   269.00|N|   269.00|   269.00|00|00|00|00|00",2476314
"02|01|00000000000002476316|01|01|20230413|00000000000000000000|00000027128826000197|RJ|21010410|RJ|00000000|CIF|01",2476316
"03|00000000000002476316|01|01|         1430|0000000010|   269.00|N|   269.00|   269.00|00|00|00|00|00",2476316
"02|01|00000000000002476317|01|01|20230413|00000000000000000000|00000001633889000107|RJ|21010410|RJ|00000000|CIF|01",2476317
"03|00000000000002476317|01|01|         1430|0000000005|   161.85|N|   161.85|   161.85|00|00|00|00|00",2476317
"02|01|00000000000002476319|01|01|20230413|00000000000000000000|00000030640502000148|RJ|21010410|RJ|00000000|CIF|01",2476319
"03|00000000000002476319|01|01|         1430|0000000020|   538.00|N|   538.00|   538.00|00|00|00|00|00",2476319
"02|01|00000000000002476321|01|01|20230413|00000000000000000000|00000029405313000101|RJ|21010410|RJ|00000000|CIF|01",2476321
"03|00000000000002476321|01|01|         1430|0000000006|   173.40|N|   173.40|   173.40|00|00|00|00|00",2476321
"02|01|00000000000002476322|01|01|20230413|00000000000000000000|00000033256272000106|RJ|21010410|RJ|00000000|CIF|01",2476322
"03|00000000000002476322|01|01|         1430|0000000006|   173.40|N|   173.40|   173.40|00|00|00|00|00",2476322
"02|01|00000000000002476323|01|01|20230413|00000000000000000000|00000030452023000440|RJ|21010410|RJ|00000000|CIF|01",2476323
"03|00000000000002476323|01|01|         1430|0000000050|  1295.00|N|  1295.00|  1295.00|00|00|00|00|00",2476323
"02|01|00000000000002476324|01|01|20230413|00000000000000000000|00000001521638000130|RJ|21010410|RJ|00000000|CIF|01",2476324
"03|00000000000002476324|01|01|         1430|0000000002|    57.80|N|    57.80|    57.80|00|00|00|00|00",2476324
"02|01|00000000000002476325|01|01|20230413|00000000000000000000|00000068782192000179|RJ|21010410|RJ|00000000|CIF|01",2476325
"03|00000000000002476325|01|01|         1430|0000000020|   538.00|N|   538.00|   538.00|00|00|00|00|00",2476325
"02|01|00000000000002476327|01|01|20230413|00000000000000000000|00000013019479000150|RJ|21010410|RJ|00000000|CIF|01",2476327
"03|00000000000002476327|01|01|         1430|0000000020|   473.80|N|   473.80|   473.80|00|00|00|00|00",2476327
"02|01|00000000000002476328|01|01|20230413|00000000000000000000|00000001299537000167|RJ|21010410|RJ|00000000|CIF|01",2476328
"03|00000000000002476328|01|01|         1430|0000000010|   269.00|N|   269.00|   269.00|00|00|00|00|00",2476328
"02|01|00000000000002476329|01|01|20230413|00000000000000000000|00000004667720000247|RJ|21010410|MG|00000000|CIF|01",2476329
"03|00000000000002476329|01|01|         1430|0000000010|   269.00|N|   269.00|   269.00|00|00|00|00|00",2476329
"02|01|00000000000002476331|01|01|20230413|00000000000000000000|00000033648981000641|RJ|21010410|RJ|00000000|CIF|01",2476331
"03|00000000000002476331|01|01|         1430|0000000050|  1195.00|N|  1195.00|  1195.00|00|00|00|00|00",2476331
"02|01|00000000000002476332|01|01|20230413|00000000000000000000|00000033648981000641|RJ|21010410|RJ|00000000|CIF|01",2476332
"03|00000000000002476332|01|01|         1430|0000000050|  1195.00|N|  1195.00|  1195.00|00|00|00|00|00",2476332
"02|01|00000000000002476333|01|01|20230413|00000000000000000000|00000024644512000159|RJ|21010410|RJ|00000000|CIF|01",2476333
"03|00000000000002476333|01|01|         1430|0000000010|   275.00|N|   275.00|   275.00|00|00|00|00|00",2476333
"02|01|00000000000002476334|01|01|20230413|00000000000000000000|00000061072625000153|RJ|21010410|SP|00000000|CIF|01",2476334
"03|00000000000002476334|01|01|         1430|0000000030|   777.00|N|   777.00|   777.00|00|00|00|00|00",2476334
"02|01|00000000000002476335|01|01|20230413|00000000000000000000|00000011091215000181|RJ|21010410|RJ|00000000|CIF|01",2476335
"03|00000000000002476335|01|01|         1430|0000000020|   480.00|N|   480.00|   480.00|00|00|00|00|00",2476335
"02|01|00000000000002476337|01|01|20230413|00000000000000000000|00000010142068000169|RJ|21010410|RJ|00000000|CIF|01",2476337
"03|00000000000002476337|01|01|         1430|0000000080|  1752.00|N|  1752.00|  1752.00|00|00|00|00|00",2476337
"02|01|00000000000002476339|01|01|20230413|00000000000000000000|00000047933839000146|RJ|21010410|RJ|00000000|CIF|01",2476339
"03|00000000000002476339|01|01|         1430|0000000020|   647.40|N|   647.40|   647.40|00|00|00|00|00",2476339
"02|01|00000000000002476340|01|01|20230413|00000000000000000000|00000029740164000137|RJ|21010410|RJ|00000000|CIF|01",2476340
"03|00000000000002476340|01|01|         1430|0000000010|   269.00|N|   269.00|   269.00|00|00|00|00|00",2476340
"02|01|00000000000002476341|01|01|20230413|00000000000000000000|00000027194133000100|RJ|21010410|RJ|00000000|CIF|01",2476341
"03|00000000000002476341|01|01|         1430|0000000050|  1095.00|N|  1095.00|  1095.00|00|00|00|00|00",2476341
"02|01|00000000000002476342|01|01|20230413|00000000000000000000|00000042234005001443|RJ|21010410|RJ|00000000|CIF|01",2476342
"03|00000000000002476342|01|01|         1430|0000000340|  7480.00|N|  7480.00|  7480.00|00|00|00|00|00",2476342
"02|01|00000000000002476343|01|01|20230413|00000000000000000000|00000035796341000108|RJ|21010410|RJ|00000000|CIF|01",2476343
"03|00000000000002476343|01|01|         1430|0000000050|  1200.00|N|  1200.00|  1200.00|00|00|00|00|00",2476343
"02|01|00000000000002476344|01|01|20230413|00000000000000000000|00000033381286000151|RJ|21010410|RJ|00000000|CIF|01",2476344
"03|00000000000002476344|01|01|         1430|0000000800| 17280.00|N| 17280.00| 17280.00|00|00|00|00|00",2476344
"02|01|00000000000002476345|01|01|20230413|00000000000000000000|00000032199770000100|RJ|21010410|RJ|00000000|CIF|01",2476345
"03|00000000000002476345|01|01|         1430|0000000060|  1350.00|N|  1350.00|  1350.00|00|00|00|00|00",2476345
"02|01|00000000000002476347|01|01|20230413|00000000000000000000|00000043919968000986|RJ|21010410|RJ|00000000|CIF|01",2476347
"03|00000000000002476347|01|01|         1430|0000000020|   538.00|N|   538.00|   538.00|00|00|00|00|00",2476347
"02|01|00000000000002476348|01|01|20230413|00000000000000000000|00000030092431000196|RJ|21010410|RJ|00000000|CIF|01",2476348
"03|00000000000002476348|01|01|         1430|0000000100|  2350.00|N|  2350.00|  2350.00|00|00|00|00|00",2476348
"02|01|00000000000002476350|01|01|20230413|00000000000000000000|00000030161582000310|RJ|21010410|RJ|00000000|CIF|01",2476350
"03|00000000000002476350|01|01|         1430|0000000020|   478.00|N|   478.00|   478.00|00|00|00|00|00",2476350
"02|01|00000000000002476351|01|01|20230413|00000000000000000000|00000004887187000148|RJ|21010410|RJ|00000000|CIF|01",2476351
"03|00000000000002476351|01|01|         1430|0000000010|   269.00|N|   269.00|   269.00|00|00|00|00|00",2476351
"02|01|00000000000002476352|01|01|20230413|00000000000000000000|00000029884632000147|RJ|21010410|RJ|00000000|CIF|01",2476352
"03|00000000000002476352|01|01|         1430|0000000010|   242.40|N|   242.40|   242.40|00|00|00|00|00",2476352
"02|01|00000000000002476353|01|01|20230413|00000000000000000000|00000005016087000109|RJ|21010410|RJ|00000000|CIF|01",2476353
"03|00000000000002476353|01|01|         1430|0000000010|   269.00|N|   269.00|   269.00|00|00|00|00|00",2476353
"02|01|00000000000002476354|01|01|20230413|00000000000000000000|00000068655729000130|RJ|21010410|RJ|00000000|CIF|01",2476354
"03|00000000000002476354|01|01|         1430|0000000010|   269.00|N|   269.00|   269.00|00|00|00|00|00",2476354
"02|01|00000000000002476355|01|01|20230413|00000000000000000000|00000042292292000123|RJ|21010410|RJ|00000000|CIF|01",2476355
"03|00000000000002476355|01|01|         1430|0000000010|   269.00|N|   269.00|   269.00|00|00|00|00|00",2476355
"02|01|00000000000002476356|01|01|20230413|00000000000000000000|00000030589543000157|RJ|21010410|RJ|00000000|CIF|01",2476356
"03|00000000000002476356|01|01|         1425|0000000010|   299.90|N|   299.90|   299.90|00|00|00|00|00",2476356
"02|01|00000000000002476358|01|01|20230413|00000000000000000000|00000010601315000148|RJ|21010410|RJ|00000000|CIF|01",2476358
"03|00000000000002476358|01|01|         1430|0000000120|  2748.00|N|  2748.00|  2748.00|00|00|00|00|00",2476358
"02|01|00000000000002476361|01|01|20230413|00000000000000000000|00000008486741000136|RJ|21010410|RJ|00000000|CIF|01",2476361
"03|00000000000002476361|01|01|         1430|0000000020|   471.60|N|   471.60|   471.60|00|00|00|00|00",2476361
"02|01|00000000000002476368|01|01|20230413|00000000000000000000|00000023331046000199|RJ|21010410|RJ|00000000|CIF|01",2476368
"03|00000000000002476368|01|01|         1430|0000000050|  1078.50|N|  1078.50|  1078.50|00|00|00|00|00",2476368
"02|01|00000000000002476370|01|01|20230413|00000000000000000000|00000047080619004961|RJ|21010410|RJ|00000000|CIF|01",2476370
"03|00000000000002476370|01|01|         1430|0000000015|   373.50|N|   373.50|   373.50|00|00|00|00|00",2476370
"02|01|00000000000002476371|01|01|20230413|00000000000000000000|00000022917406000176|RJ|21010410|RJ|00000000|CIF|01",2476371
"03|00000000000002476371|01|01|         1430|0000000010|   242.40|N|   242.40|   242.40|00|00|00|00|00",2476371
"02|01|00000000000002476372|01|01|20230413|00000000000000000000|00000002027952000124|RJ|21010410|RJ|00000000|CIF|01",2476372
"03|00000000000002476372|01|01|         1430|0000000010|   289.00|N|   289.00|   289.00|00|00|00|00|00",2476372
"02|01|00000000000002476373|01|01|20230413|00000000000000000000|00000017261661011370|RJ|21010410|RJ|00000000|CIF|01",2476373
"03|00000000000002476373|01|01|         1430|0000000003|    86.70|N|    86.70|    86.70|00|00|00|00|00",2476373
"02|01|00000000000002476378|01|01|20230413|00000000000000000000|00000034704238000110|RJ|21010410|RJ|00000000|CIF|01",2476378
"03|00000000000002476378|01|01|         1430|0000000010|   241.60|N|   241.60|   241.60|00|00|00|00|00",2476378
"02|01|00000000000002476381|01|01|20230413|00000000000000000000|00000002947776000149|RJ|21010410|RJ|00000000|CIF|01",2476381
"03|00000000000002476381|01|01|         1430|0000000005|   144.50|N|   144.50|   144.50|00|00|00|00|00",2476381
"02|01|00000000000002476382|01|01|20230413|00000000000000000000|00000008064809000946|RJ|21010410|RJ|00000000|CIF|01",2476382
"03|00000000000002476382|01|01|         1430|0000000500| 11120.00|N| 11120.00| 11120.00|00|00|00|00|00",2476382
"02|01|00000000000002476383|01|01|20230413|00000000000000000000|00000007543288000602|RJ|21010410|RJ|00000000|CIF|01",2476383
"03|00000000000002476383|01|01|         1430|0000000060|  1554.00|N|  1554.00|  1554.00|00|00|00|00|00",2476383
"02|01|00000000000002476385|01|01|20230413|00000000000000000000|00000029308920000153|RJ|21010410|RJ|00000000|CIF|01",2476385
"03|00000000000002476385|01|01|         1430|0000000010|   249.00|N|   249.00|   249.00|00|00|00|00|00",2476385
"02|01|00000000000002476387|01|01|20230413|00000000000000000000|00000033636028000179|RJ|21010410|RJ|00000000|CIF|01",2476387
"03|00000000000002476387|01|01|         1430|0000000025|   672.50|N|   672.50|   672.50|00|00|00|00|00",2476387
"02|01|00000000000002476389|01|01|20230413|00000000000000000000|00000033105362000104|RJ|21010410|RJ|00000000|CIF|01",2476389
"03|00000000000002476389|01|01|         1430|0000000050|  1184.50|N|  1184.50|  1184.50|00|00|00|00|00",2476389
"02|01|00000000000002476390|01|01|20230413|00000000000000000000|00000073380073000391|RJ|21010410|RJ|00000000|CIF|01",2476390
"03|00000000000002476390|01|01|         1430|0000000046|  1035.00|N|  1035.00|  1035.00|00|00|00|00|00",2476390
"02|01|00000000000002476391|01|01|20230413|00000000000000000000|00000008628825000329|RJ|21010410|RJ|00000000|CIF|01",2476391
"03|00000000000002476391|01|01|         3076|0000000010|   647.40|N|   647.40|   647.40|00|00|00|00|00",2476391
"02|01|00000000000002476392|01|01|20230413|00000000000000000000|00000008405257000135|RJ|21010410|RJ|00000000|CIF|01",2476392
"03|00000000000002476392|01|01|         1430|0000000010|   269.00|N|   269.00|   269.00|00|00|00|00|00",2476392
"02|01|00000000000002476394|01|01|20230413|00000000000000000000|00000008602321000178|RJ|21010410|RJ|00000000|CIF|01",2476394
"03|00000000000002476394|01|01|         1430|0000000010|   269.00|N|   269.00|   269.00|00|00|00|00|00",2476394
"02|01|00000000000002476395|01|01|20230413|00000000000000000000|00000016443653000185|RJ|21010410|RJ|00000000|CIF|01",2476395
"03|00000000000002476395|01|01|         1430|0000000004|   115.60|N|   115.60|   115.60|00|00|00|00|00",2476395
"02|01|00000000000002476396|01|01|20230413|00000000000000000000|00000015134900000107|RJ|21010410|RJ|00000000|CIF|01",2476396
"03|00000000000002476396|01|01|         1430|0000000005|   144.50|N|   144.50|   144.50|00|00|00|00|00",2476396
"02|01|00000000000002476397|01|01|20230413|00000000000000000000|00000009189501000132|RJ|21010410|RJ|00000000|CIF|01",2476397
"03|00000000000002476397|01|01|         1430|0000000010|   269.00|N|   269.00|   269.00|00|00|00|00|00",2476397
"02|01|00000000000002476398|01|01|20230413|00000000000000000000|00000030250401000160|RJ|21010410|RJ|00000000|CIF|01",2476398
"03|00000000000002476398|01|01|         1430|0000000002|    57.80|N|    57.80|    57.80|00|00|00|00|00",2476398
"02|01|00000000000002476399|01|01|20230413|00000000000000000000|00000031828270000119|RJ|21010410|RJ|00000000|CIF|01",2476399
"03|00000000000002476399|01|01|         1430|0000000700| 14700.00|N| 14700.00| 14700.00|00|00|00|00|00",2476399
"02|01|00000000000002476404|01|01|20230413|00000000000000000000|00000008998093000954|RJ|21010410|RJ|00000000|CIF|01",2476404
"03|00000000000002476404|01|01|         1430|0000000001|    28.90|N|    28.90|    28.90|00|00|00|00|00",2476404
"02|01|00000000000002476405|01|01|20230413|00000000000000000000|00000026997356000135|RJ|21010410|RJ|00000000|CIF|01",2476405
"03|00000000000002476405|01|01|         1430|0000000010|   269.00|N|   269.00|   269.00|00|00|00|00|00",2476405
"02|01|00000000000002476406|01|01|20230413|00000000000000000000|00000042670710000179|RJ|21010410|RJ|00000000|CIF|01",2476406
"03|00000000000002476406|01|01|         1430|0000000010|   236.90|N|   236.90|   236.90|00|00|00|00|00",2476406
"02|01|00000000000002476412|01|01|20230413|00000000000000000000|00000042188136000117|RJ|21010410|RJ|00000000|CIF|01",2476412
"03|00000000000002476412|01|01|         1430|0000000020|   473.80|N|   473.80|   473.80|00|00|00|00|00",2476412
"02|01|00000000000002476421|01|01|20230413|00000000000000000000|00000021831262000178|RJ|21010410|RJ|00000000|CIF|01",2476421
"03|00000000000002476421|01|01|         1430|0000000010|   269.00|N|   269.00|   269.00|00|00|00|00|00",2476421
"02|01|00000000000002476422|01|01|20230413|00000000000000000000|00000026751520000120|RJ|21010410|RJ|00000000|CIF|01",2476422
"03|00000000000002476422|01|01|         1430|0000000010|   250.00|N|   250.00|   250.00|00|00|00|00|00",2476422
"02|01|00000000000002476424|01|01|20230413|00000000000000000000|00000031565745000121|RJ|21010410|RJ|00000000|CIF|01",2476424
"03|00000000000002476424|01|01|         1430|0000000020|   538.00|N|   538.00|   538.00|00|00|00|00|00",2476424
"02|01|00000000000002476425|01|01|20230413|00000000000000000000|00000033744587000100|RJ|21010410|RJ|00000000|CIF|01",2476425
"03|00000000000002476425|01|01|         1430|0000000003|    86.70|N|    86.70|    86.70|00|00|00|00|00",2476425
"02|01|00000000000002476426|01|01|20230413|00000000000000000000|00000038461516000106|RJ|21010410|RJ|00000000|CIF|01",2476426
"03|00000000000002476426|01|01|         1430|0000000002|    57.80|N|    57.80|    57.80|00|00|00|00|00",2476426
"02|01|00000000000002476428|01|01|20230413|00000000000000000000|00000023821239000128|RJ|21010410|RJ|00000000|CIF|01",2476428
"03|00000000000002476428|01|01|         1430|0000000002|    57.80|N|    57.80|    57.80|00|00|00|00|00",2476428
"02|01|00000000000002476432|01|01|20230413|00000000000000000000|00000017179714000101|RJ|21010410|MG|00000000|CIF|01",2476432
"03|00000000000002476432|01|01|         1430|0000000010|   259.00|N|   259.00|   259.00|00|00|00|00|00",2476432
"02|01|00000000000002476433|01|01|20230413|00000000000000000000|00000007719245000112|RJ|21010410|MG|00000000|CIF|01",2476433
"03|00000000000002476433|01|01|         1430|0000000010|   240.00|N|   240.00|   240.00|00|00|00|00|00",2476433
"02|01|00000000000002476437|01|01|20230413|00000000000000000000|00000000323473000120|RJ|21010410|RJ|00000000|CIF|01",2476437
"03|00000000000002476437|01|01|         1430|0000000030|   777.00|N|   777.00|   777.00|00|00|00|00|00",2476437
"02|01|00000000000002476441|01|01|20230413|00000000000000000000|00000000283355000135|RJ|21010410|RJ|00000000|CIF|01",2476441
"03|00000000000002476441|01|01|         1430|0000000010|   269.00|N|   269.00|   269.00|00|00|00|00|00",2476441
"02|01|00000000000002476443|01|01|20230413|00000000000000000000|00000003274186000165|RJ|21010410|RJ|00000000|CIF|01",2476443
"03|00000000000002476443|01|01|         1430|0000000010|   269.00|N|   269.00|   269.00|00|00|00|00|00",2476443
"02|01|00000000000002476445|01|01|20230413|00000000000000000000|00000028145578000155|RJ|21010410|RJ|00000000|CIF|01",2476445
"03|00000000000002476445|01|01|         1430|0000000020|   478.00|N|   478.00|   478.00|00|00|00|00|00",2476445
"02|01|00000000000002476446|01|01|20230413|00000000000000000000|00000035503800000100|RJ|21010410|RJ|00000000|CIF|01",2476446
"03|00000000000002476446|01|01|         1425|0000000010|   351.40|N|   351.40|   351.40|00|00|00|00|00",2476446
"03|00000000000002476446|01|01|         1430|0000000100|  2390.00|N|  2390.00|  2390.00|00|00|00|00|00",2476446
"02|01|00000000000002476455|01|01|20230413|00000000000000000000|00000010408154000170|RJ|21010410|RJ|00000000|CIF|01",2476455
"03|00000000000002476455|01|01|         1430|0000000005|   144.50|N|   144.50|   144.50|00|00|00|00|00",2476455
"02|01|00000000000002476456|01|01|20230413|00000000000000000000|00000020853752000293|RJ|21010410|RJ|00000000|CIF|01",2476456
"03|00000000000002476456|01|01|         1430|0000000005|   144.50|N|   144.50|   144.50|00|00|00|00|00",2476456
"02|01|00000000000002476457|01|01|20230413|00000000000000000000|00000021325549000126|RJ|21010410|RJ|00000000|CIF|01",2476457
"03|00000000000002476457|01|01|         1430|0000000010|   269.00|N|   269.00|   269.00|00|00|00|00|00",2476457
"02|01|00000000000002476458|01|01|20230413|00000000000000000000|00000003182704000110|RJ|21010410|RJ|00000000|CIF|01",2476458
"03|00000000000002476458|01|01|         1430|0000000010|   242.40|N|   242.40|   242.40|00|00|00|00|00",2476458
"02|01|00000000000002476459|01|01|20230413|00000000000000000000|00000014800168000196|RJ|21010410|RJ|00000000|CIF|01",2476459
"03|00000000000002476459|01|01|         1430|0000000010|   269.00|N|   269.00|   269.00|00|00|00|00|00",2476459
"02|01|00000000000002476464|01|01|20230413|00000000000000000000|00000029080946000278|RJ|21010410|RJ|00000000|CIF|01",2476464
"03|00000000000002476464|01|01|         1430|0000000200|  4350.00|N|  4350.00|  4350.00|00|00|00|00|00",2476464
"02|01|00000000000002476466|01|01|20230413|00000000000000000000|00000035796804000123|RJ|21010410|RJ|00000000|CIF|01",2476466
"03|00000000000002476466|01|01|         1430|0000000030|   777.00|N|   777.00|   777.00|00|00|00|00|00",2476466
"02|01|00000000000002476467|01|01|20230413|00000000000000000000|00000033593575024056|RJ|21010410|RJ|00000000|CIF|01",2476467
"03|00000000000002476467|01|01|         1430|0000000020|   491.00|N|   491.00|   491.00|00|00|00|00|00",2476467
"02|01|00000000000002476469|01|01|20230413|00000000000000000000|00000023515176000181|RJ|21010410|MG|00000000|CIF|01",2476469
"03|00000000000002476469|01|01|         1430|0000000010|   259.00|N|   259.00|   259.00|00|00|00|00|00",2476469
