LPAD(1,2,0)||'|'||'VENDAS'||'|'||LPAD(50,3,0)||'|'||:SEQUENCIA||'|'||TO_CHAR(SYSDATE-1,'YYYYMMDDHHMI')||'|'||TO_CHAR(SYSDATE-1,'YYYYMMDD')||'|'||TO_CHAR(SYSDATE-1,'YYYYMMDD')||'|'||'16731862000124'||'|'||'07216054000138',1
02|01|00000000000002428617|01|01|20230102|00000000000000000000|00000005888433001030|RJ|21010410|RJ|00000000|CIF|01,2428617
03|00000000000002428617|01|01|         1430|60|  22.90|N|  1374.00|  1374.00|00|00|00|00|00,2428617
02|01|00000000000002428619|01|01|20230102|00000000000000000000|00000004144508000629|RJ|21010410|RJ|00000000|CIF|01,2428619
03|00000000000002428619|01|01|         1430|03|  23.90|N|    71.70|    71.70|00|00|00|00|00,2428619
02|01|00000000000002428620|01|01|20230102|00000000000000000000|00000029695387000120|RJ|21010410|RJ|00000000|CIF|01,2428620
03|00000000000002428620|01|01|         1430|10|  24.50|N|   245.00|   245.00|00|00|00|00|00,2428620
02|01|00000000000002428621|01|01|20230102|00000000000000000000|00000022108301000176|RJ|21010410|RJ|00000000|CIF|01,2428621
03|00000000000002428621|01|01|         1430|10|  23.00|N|   230.00|   230.00|00|00|00|00|00,2428621
02|01|00000000000002428622|01|01|20230102|00000000000000000000|00000030658633000403|RJ|21010410|RJ|00000000|CIF|01,2428622
03|00000000000002428622|01|01|         1430|06|  23.90|N|   143.40|   143.40|00|00|00|00|00,2428622
02|01|00000000000002428623|01|01|20230102|00000000000000000000|00000030658633000403|RJ|21010410|RJ|00000000|CIF|01,2428623
03|00000000000002428623|01|01|         1430|03|  23.90|N|    71.70|    71.70|00|00|00|00|00,2428623
02|01|00000000000002428624|01|02|20230102|00000000000000000000|00000042541052000115|RJ|21010410|RJ|00000000|CIF|01,2428624
03|00000000000002428624|01|02|         1430|25|  23.00|N|  5750.00|  5750.00|00|00|00|00|00,2428624
02|01|00000000000002428626|01|01|20230102|00000000000000000000|00000018393805000108|RJ|21010410|RJ|00000000|CIF|01,2428626
03|00000000000002428626|01|01|         1430|10|  23.00|N|   230.00|   230.00|00|00|00|00|00,2428626
02|01|00000000000002428628|01|01|20230102|00000000000000000000|00000004144508000629|RJ|21010410|RJ|00000000|CIF|01,2428628
03|00000000000002428628|01|01|         1430|03|  23.90|N|    71.70|    71.70|00|00|00|00|00,2428628
02|01|00000000000002428630|01|01|20230102|00000000000000000000|00000033050733000866|RJ|21010410|RJ|00000000|CIF|01,2428630
03|00000000000002428630|01|01|         1430|20|  23.90|N|   478.00|   478.00|00|00|00|00|00,2428630
02|01|00000000000002428631|01|01|20230102|00000000000000000000|00000029352861000110|RJ|21010410|RJ|00000000|CIF|01,2428631
03|00000000000002428631|01|01|         1430|20|  26.90|N|   538.00|   538.00|00|00|00|00|00,2428631
02|01|00000000000002428634|01|01|20230103|00000000000000000000|00000005294609000134|RJ|21010410|RJ|00000000|CIF|01,2428634
03|00000000000002428634|01|01|         1430|20|  23.90|N|   478.00|   478.00|00|00|00|00|00,2428634
02|01|00000000000002428636|01|01|20230102|00000000000000000000|00000007864634000727|RJ|21010410|RJ|00000000|CIF|01,2428636
03|00000000000002428636|01|01|         1430|50|  20.90|N|  1045.00|  1045.00|00|00|00|00|00,2428636
02|01|00000000000002428640|01|01|20230102|00000000000000000000|00000006276094000102|RJ|21010410|RJ|00000000|CIF|01,2428640
03|00000000000002428640|01|01|         1430|10|  26.90|N|   269.00|   269.00|00|00|00|00|00,2428640
02|01|00000000000002428641|01|01|20230102|00000000000000000000|00000048933842000122|RJ|21010410|RJ|00000000|CIF|01,2428641
03|00000000000002428641|01|01|         1430|10|  23.90|N|   239.00|   239.00|00|00|00|00|00,2428641
02|01|00000000000002428644|01|01|20230102|00000000000000000000|00000028487795000123|RJ|21010410|RJ|00000000|CIF|01,2428644
03|00000000000002428644|01|01|         1430|10|  26.90|N|   269.00|   269.00|00|00|00|00|00,2428644
02|01|00000000000002428646|01|01|20230102|00000000000000000000|00000007198620000126|RJ|21010410|RJ|00000000|CIF|01,2428646
03|00000000000002428646|01|01|         1430|20|  23.90|N|   478.00|   478.00|00|00|00|00|00,2428646
02|01|00000000000002428647|01|01|20230102|00000000000000000000|00000033578063000189|RJ|21010410|RJ|00000000|CIF|01,2428647
03|00000000000002428647|01|01|         1430|10|  21.90|N|  2190.00|  2190.00|00|00|00|00|00,2428647
02|01|00000000000002428648|01|01|20230102|00000000000000000000|00000010247253000118|RJ|21010410|RJ|00000000|CIF|01,2428648
03|00000000000002428648|01|01|         1430|10|  24.09|N|   240.90|   240.90|00|00|00|00|00,2428648
02|01|00000000000002428650|01|01|20230102|00000000000000000000|00000020645520000169|RJ|21010410|SP|00000000|CIF|01,2428650
03|00000000000002428650|01|01|         1430|10|  23.90|N|   239.00|   239.00|00|00|00|00|00,2428650
02|01|00000000000002428652|01|01|20230102|00000000000000000000|00000057120875000144|RJ|21010410|RJ|00000000|CIF|01,2428652
03|00000000000002428652|01|01|         1430|04|  25.99|N|   103.96|   103.96|00|00|00|00|00,2428652
02|01|00000000000002428653|01|01|20230102|00000000000000000000|00000027875170000257|RJ|21010410|RJ|00000000|CIF|01,2428653
03|00000000000002428653|01|01|         1430|03|  28.82|N|    86.46|    86.46|00|00|00|00|00,2428653
02|01|00000000000002428659|01|01|20230102|00000000000000000000|00000019676776002106|RJ|21010410|RJ|00000000|CIF|01,2428659
03|00000000000002428659|01|01|         1430|01|  23.90|N|    23.90|    23.90|00|00|00|00|00,2428659
02|01|00000000000002428663|01|01|20230102|00000000000000000000|00000033649542000149|RJ|21010410|RJ|00000000|CIF|01,2428663
03|00000000000002428663|01|01|         1430|20|  23.99|N|   479.80|   479.80|00|00|00|00|00,2428663
02|01|00000000000002428667|01|01|20230102|00000000000000000000|00000005284258000180|RJ|21010410|RJ|00000000|CIF|01,2428667
03|00000000000002428667|01|01|         1430|02|  25.90|N|    51.80|    51.80|00|00|00|00|00,2428667
02|01|00000000000002428668|01|01|20230102|00000000000000000000|00000019834438000284|RJ|21010410|RJ|00000000|CIF|01,2428668
03|00000000000002428668|01|01|         1430|02|  28.90|N|    57.80|    57.80|00|00|00|00|00,2428668
02|01|00000000000002428672|01|01|20230102|00000000000000000000|00000048191010000188|RJ|21010410|RJ|00000000|CIF|01,2428672
03|00000000000002428672|01|01|         1430|10|  24.90|N|   249.00|   249.00|00|00|00|00|00,2428672
02|01|00000000000002428673|01|01|20230102|00000000000000000000|00000004228601000107|RJ|21010410|RJ|00000000|CIF|01,2428673
03|00000000000002428673|01|01|         1430|10|  23.90|N|   239.00|   239.00|00|00|00|00|00,2428673
02|01|00000000000002428677|01|01|20230102|00000000000000000000|00000022519009000146|RJ|21010410|RJ|00000000|CIF|01,2428677
03|00000000000002428677|01|01|         1430|10|  24.98|N|   249.80|   249.80|00|00|00|00|00,2428677
02|01|00000000000002428678|01|01|20230102|00000000000000000000|00000030901820000115|RJ|21010410|RJ|00000000|CIF|01,2428678
03|00000000000002428678|01|01|         1430|10|  26.90|N|   269.00|   269.00|00|00|00|00|00,2428678
02|01|00000000000002428679|01|01|20230102|00000000000000000000|00000029521671000180|RJ|21010410|RJ|00000000|CIF|01,2428679
03|00000000000002428679|01|01|         1430|20|  26.90|N|   538.00|   538.00|00|00|00|00|00,2428679
02|01|00000000000002428680|01|01|20230102|00000000000000000000|00000001644114000137|RJ|21010410|RJ|00000000|CIF|01,2428680
03|00000000000002428680|01|01|         1430|10|  26.90|N|   269.00|   269.00|00|00|00|00|00,2428680
02|01|00000000000002428682|01|01|20230102|00000000000000000000|00000042541052000115|RJ|21010410|RJ|00000000|CIF|01,2428682
03|00000000000002428682|01|01|         1430|10|  23.00|N|  2300.00|  2300.00|00|00|00|00|00,2428682
02|01|00000000000002428683|01|01|20230102|00000000000000000000|00000042541052000115|RJ|21010410|RJ|00000000|CIF|01,2428683
03|00000000000002428683|01|01|         1430|80|  23.00|N|  1840.00|  1840.00|00|00|00|00|00,2428683
02|01|00000000000002428684|01|01|20230102|00000000000000000000|00000042541052000115|RJ|21010410|RJ|00000000|CIF|01,2428684
03|00000000000002428684|01|01|         1430|70|  23.00|N|  1610.00|  1610.00|00|00|00|00|00,2428684
02|01|00000000000002428685|01|01|20230102|00000000000000000000|00000001422664000888|RJ|21010410|RJ|00000000|CIF|01,2428685
03|00000000000002428685|01|01|         1430|12|  24.90|N|   298.80|   298.80|00|00|00|00|00,2428685
02|01|00000000000002428686|01|01|20230102|00000000000000000000|00000013987222000191|RJ|21010410|RJ|00000000|CIF|01,2428686
03|00000000000002428686|01|01|         3717|10|   3.63|N|   363.00|   363.00|00|00|00|00|00,2428686
02|01|00000000000002428690|01|01|20230102|00000000000000000000|00000013987222000191|RJ|21010410|RJ|00000000|CIF|01,2428690
03|00000000000002428690|01|01|         3717|15|   3.63|N|   544.50|   544.50|00|00|00|00|00,2428690
02|01|00000000000002428692|01|01|20230102|00000000000000000000|00000026475689000102|RJ|21010410|RJ|00000000|CIF|01,2428692
03|00000000000002428692|01|01|         1430|20|  25.90|N|   518.00|   518.00|00|00|00|00|00,2428692
02|01|00000000000002428695|01|01|20230102|00000000000000000000|00000019676776002440|RJ|21010410|RJ|00000000|CIF|01,2428695
03|00000000000002428695|01|01|         1430|02|  24.55|N|    49.10|    49.10|00|00|00|00|00,2428695
02|01|00000000000002428697|01|01|20230102|00000000000000000000|00000013531190000387|RJ|21010410|RJ|00000000|CIF|01,2428697
03|00000000000002428697|01|01|         1430|02|  25.90|N|    51.80|    51.80|00|00|00|00|00,2428697
02|01|00000000000002428708|01|01|20230102|00000000000000000000|00000019676776002289|RJ|21010410|RJ|00000000|CIF|01,2428708
03|00000000000002428708|01|01|         1430|01|  28.85|N|    28.85|    28.85|00|00|00|00|00,2428708
02|01|00000000000002428709|01|01|20230102|00000000000000000000|00000005888433001200|RJ|21010410|RJ|00000000|CIF|01,2428709
03|00000000000002428709|01|01|         1430|10|  22.90|N|   229.00|   229.00|00|00|00|00|00,2428709
02|01|00000000000002428710|01|01|20230102|00000000000000000000|00000019676776002017|RJ|21010410|RJ|00000000|CIF|01,2428710
03|00000000000002428710|01|01|         1430|02|  23.90|N|    47.80|    47.80|00|00|00|00|00,2428710
02|01|00000000000002428711|01|01|20230102|00000000000000000000|00000000185997000797|RJ|21010410|RJ|00000000|CIF|01,2428711
03|00000000000002428711|01|01|         1430|20|  23.90|N|   478.00|   478.00|00|00|00|00|00,2428711
02|01|00000000000002428712|01|01|20230102|00000000000000000000|00000031043840000165|RJ|21010410|RJ|00000000|CIF|01,2428712
03|00000000000002428712|01|01|         1430|12|  26.90|N|   322.80|   322.80|00|00|00|00|00,2428712
02|01|00000000000002428715|01|01|20230102|00000000000000000000|00000029566131000112|RJ|21010410|RJ|00000000|CIF|01,2428715
03|00000000000002428715|01|01|         1430|10|  28.90|N|   289.00|   289.00|00|00|00|00|00,2428715
02|01|00000000000002428718|01|01|20230102|00000000000000000000|00000022013079000209|RJ|21010410|RJ|00000000|CIF|01,2428718
03|00000000000002428718|01|01|         1430|30|  12.89|N|  3867.00|  3867.00|00|00|00|00|00,2428718
02|01|00000000000002428720|01|01|20230102|00000000000000000000|00000004794837000100|RJ|21010410|RJ|00000000|CIF|01,2428720
03|00000000000002428720|01|01|         1430|20|  26.90|N|   538.00|   538.00|00|00|00|00|00,2428720
02|01|00000000000002428721|01|01|20230102|00000000000000000000|00000031608342000112|RJ|21010410|RJ|00000000|CIF|01,2428721
03|00000000000002428721|01|01|         1430|20|  26.90|N|   538.00|   538.00|00|00|00|00|00,2428721
02|01|00000000000002428722|01|01|20230102|00000000000000000000|00000010832924000108|RJ|21010410|RJ|00000000|CIF|01,2428722
03|00000000000002428722|01|01|         1430|10|  26.90|N|   269.00|   269.00|00|00|00|00|00,2428722
02|01|00000000000002428725|01|01|20230102|00000000000000000000|00000004872523000189|RJ|21010410|RJ|00000000|CIF|01,2428725
03|00000000000002428725|01|01|         1430|10|  27.00|N|   270.00|   270.00|00|00|00|00|00,2428725
02|01|00000000000002428726|01|01|20230102|00000000000000000000|00000068766161000124|RJ|21010410|RJ|00000000|CIF|01,2428726
03|00000000000002428726|01|01|         1430|10|  26.90|N|   269.00|   269.00|00|00|00|00|00,2428726
02|01|00000000000002428727|01|01|20230102|00000000000000000000|00000003743154000161|RJ|21010410|RJ|00000000|CIF|01,2428727
03|00000000000002428727|01|01|         1430|10|  26.90|N|   269.00|   269.00|00|00|00|00|00,2428727
02|01|00000000000002428728|01|01|20230102|00000000000000000000|00000002821269000164|RJ|21010410|RJ|00000000|CIF|01,2428728
03|00000000000002428728|01|01|         1430|01|  25.90|N|    25.90|    25.90|00|00|00|00|00,2428728
02|01|00000000000002428729|01|01|20230102|00000000000000000000|00000003422594000389|RJ|21010410|RJ|00000000|CIF|01,2428729
03|00000000000002428729|01|01|         1430|10|  23.90|N|   239.00|   239.00|00|00|00|00|00,2428729
02|01|00000000000002428731|01|01|20230102|00000000000000000000|00000013638757000157|RJ|21010410|RJ|00000000|CIF|01,2428731
03|00000000000002428731|01|01|         1430|07|  32.05|N|   224.35|   224.35|00|00|00|00|00,2428731
02|01|00000000000002428732|01|01|20230102|00000000000000000000|00000005888433000904|RJ|21010410|RJ|00000000|CIF|01,2428732
03|00000000000002428732|01|01|         1430|10|  22.90|N|   229.00|   229.00|00|00|00|00|00,2428732
02|01|00000000000002428733|01|01|20230102|00000000000000000000|00000032278368000102|RJ|21010410|RJ|00000000|CIF|01,2428733
03|00000000000002428733|01|01|         1430|10|  20.70|N|  2070.00|  2070.00|00|00|00|00|00,2428733
02|01|00000000000002428735|01|01|20230102|00000000000000000000|00000027048354000324|RJ|21010410|RJ|00000000|CIF|01,2428735
03|00000000000002428735|01|01|         1430|10|  26.90|N|   269.00|   269.00|00|00|00|00|00,2428735
02|01|00000000000002428736|01|01|20230102|00000000000000000000|00000015644817000170|RJ|21010410|RJ|00000000|CIF|01,2428736
03|00000000000002428736|01|01|         1430|40|  25.90|N|  1036.00|  1036.00|00|00|00|00|00,2428736
02|01|00000000000002428737|01|01|20230102|00000000000000000000|00000004144508000629|RJ|21010410|RJ|00000000|CIF|01,2428737
03|00000000000002428737|01|01|         1430|04|  23.90|N|    95.60|    95.60|00|00|00|00|00,2428737
02|01|00000000000002428738|01|01|20230102|00000000000000000000|00000005888433001978|RJ|21010410|RJ|00000000|CIF|01,2428738
03|00000000000002428738|01|01|         1430|10|  22.90|N|   229.00|   229.00|00|00|00|00|00,2428738
02|01|00000000000002428739|01|01|20230102|00000000000000000000|00000040158172000102|RJ|21010410|RJ|00000000|CIF|01,2428739
03|00000000000002428739|01|01|         1430|30|  26.90|N|   807.00|   807.00|00|00|00|00|00,2428739
02|01|00000000000002428741|01|01|20230102|00000000000000000000|00000017516102000167|RJ|21010410|RJ|00000000|CIF|01,2428741
03|00000000000002428741|01|01|         1430|06|  25.90|N|   155.40|   155.40|00|00|00|00|00,2428741
02|01|00000000000002428743|01|01|20230102|00000000000000000000|00000005926726000254|RJ|21010410|RJ|00000000|CIF|01,2428743
03|00000000000002428743|01|01|         1430|01|  25.90|N|    25.90|    25.90|00|00|00|00|00,2428743
02|01|00000000000002428746|01|01|20230102|00000000000000000000|00000019676776004060|RJ|21010410|RJ|00000000|CIF|01,2428746
03|00000000000002428746|01|01|         1430|02|  23.90|N|    47.80|    47.80|00|00|00|00|00,2428746
02|01|00000000000002428747|01|01|20230102|00000000000000000000|00000027085968000114|RJ|21010410|RJ|00000000|CIF|01,2428747
03|00000000000002428747|01|01|         1430|10|  28.90|N|   289.00|   289.00|00|00|00|00|00,2428747
02|01|00000000000002428749|01|01|20230102|00000000000000000000|00000033974304000109|RJ|21010410|RJ|00000000|CIF|01,2428749
03|00000000000002428749|01|01|         1430|10|  26.90|N|   269.00|   269.00|00|00|00|00|00,2428749
02|01|00000000000002428750|01|01|20230102|00000000000000000000|00000005888433001544|RJ|21010410|RJ|00000000|CIF|01,2428750
03|00000000000002428750|01|01|         1430|40|  22.90|N|   916.00|   916.00|00|00|00|00|00,2428750
02|01|00000000000002428751|01|01|20230102|00000000000000000000|00000005888433001706|RJ|21010410|RJ|00000000|CIF|01,2428751
03|00000000000002428751|01|01|         1430|10|  22.90|N|   229.00|   229.00|00|00|00|00|00,2428751
02|01|00000000000002428752|01|01|20230102|00000000000000000000|00000008262766000156|RJ|21010410|RJ|00000000|CIF|01,2428752
03|00000000000002428752|01|01|         1430|20|  22.50|N|   450.00|   450.00|00|00|00|00|00,2428752
02|01|00000000000002428753|01|01|20230102|00000000000000000000|00000002566106000182|RJ|21010410|RJ|00000000|CIF|01,2428753
03|00000000000002428753|01|01|         1430|10|  23.90|N|   239.00|   239.00|00|00|00|00|00,2428753
02|01|00000000000002428754|01|01|20230102|00000000000000000000|00000013048857000123|RJ|21010410|RJ|00000000|CIF|01,2428754
03|00000000000002428754|01|01|         1430|10|  24.90|N|   249.00|   249.00|00|00|00|00|00,2428754
02|01|00000000000002428755|01|01|20230102|00000000000000000000|00000013987222000191|RJ|21010410|RJ|00000000|CIF|01,2428755
03|00000000000002428755|01|01|         1429|10|   3.40|N|  3400.00|  3400.00|00|00|00|00|00,2428755
02|01|00000000000002428756|01|01|20230102|00000000000000000000|00000019676776000588|RJ|21010410|RJ|00000000|CIF|01,2428756
03|00000000000002428756|01|01|         1430|02|  23.90|N|    47.80|    47.80|00|00|00|00|00,2428756
02|01|00000000000002428760|01|01|20230102|00000000000000000000|00000038392210000145|RJ|21010410|RJ|00000000|CIF|01,2428760
03|00000000000002428760|01|01|         1430|20|  23.90|N|   478.00|   478.00|00|00|00|00|00,2428760
02|01|00000000000002428761|01|01|20230102|00000000000000000000|00000090251042001240|RJ|21010410|RJ|00000000|CIF|01,2428761
03|00000000000002428761|01|01|         1430|10|  23.90|N|   239.00|   239.00|00|00|00|00|00,2428761
02|01|00000000000002428762|01|01|20230102|00000000000000000000|00000027851096000158|RJ|21010410|RJ|00000000|CIF|01,2428762
02|01|00000000000002428762|01|01|20230102|00000000000000000000|00000027851096000158|RJ|21010410|RJ|00000000|CIF|01,2428762
03|00000000000002428762|01|01|          232|01|  31.31|N|    31.31|    31.31|00|00|00|00|00,2428762
03|00000000000002428762|01|01|         1430|05|  25.85|N|   129.25|   129.25|00|00|00|00|00,2428762
02|01|00000000000002428763|01|01|20230102|00000000000000000000|00000003628339000125|RJ|21010410|RJ|00000000|CIF|01,2428763
03|00000000000002428763|01|01|         1430|07|  32.05|N|   224.35|   224.35|00|00|00|00|00,2428763
02|01|00000000000002428764|01|01|20230102|00000000000000000000|00000019676776000669|RJ|21010410|RJ|00000000|CIF|01,2428764
03|00000000000002428764|01|01|         1430|02|  26.58|N|    53.16|    53.16|00|00|00|00|00,2428764
02|01|00000000000002428765|01|01|20230102|00000000000000000000|00000001950374000130|RJ|21010410|RJ|00000000|CIF|01,2428765
03|00000000000002428765|01|01|         1430|30|  24.50|N|   735.00|   735.00|00|00|00|00|00,2428765
02|01|00000000000002428767|01|01|20230102|00000000000000000000|00000019676776004907|RJ|21010410|RJ|00000000|CIF|01,2428767
03|00000000000002428767|01|01|         1430|01|  26.58|N|    26.58|    26.58|00|00|00|00|00,2428767
02|01|00000000000002428771|01|01|20230102|00000000000000000000|00000005142929004328|RJ|21010410|RJ|00000000|CIF|01,2428771
03|00000000000002428771|01|01|         1430|08|  21.38|N|   171.04|   171.04|00|00|00|00|00,2428771
